Item Description,GTIN,Pack Type,Price,UOM,Category
M M s Peanut Candies RTL,10040000012327,48/1.74 oz,$62.73,BX,Singles-Chocolate
M M s Peanut Candies RTL,10040000012327,8/48/1.74 oz,$471.50/$58.94,CS/BX,Singles-Chocolate
M M s Peanut Movie Box Pack,10040000497537,12/3.1 oz,$16.10,CS,Box Candy
M M s Peanut Peg Bag,10040000017322,12/5.3 oz,$31.11,CS,Bag Candy
M M s Peanut Peg Pack,10040000565144,12/2.55 oz,$14.87,CS,Bag Candy
M M s Peanut Purple Moment,10040000584466,6/24/3.27 oz,$304.51/$50.75,CS/BX,Big Block/King Size
M M s Peanut Tear N Share KS,10040000044328,6/24/3.27 oz,$304.51/$50.75,CS/BX,Big Block/King Size
M M s Peanut Vend,10040000533051,8/48/1.74 oz,$460.58/$57.57,CS/BX,Singles-Chocolate
M M s Pop Caramel Pouch,10040000640797,8/5.5 oz,$44.57,CS,Bag Candy
M M s Pretzel KS,10040000446511,6/24/2.83 oz,$304.51/$50.75,CS/BX,Big Block/King Size
M M s White,00040000583165,1/10 lb,$102.71,CS,Bulk Candy
M Ms Caramel Sharing Size,10040000508844,6/24/2.83 oz,$304.51/$50.75,CS/BX,Big Block/King Size
M Ms Chocolate Milk SUP,10040000580130,12/5 oz,$31.38,CS,Count Goods
M Ms Mega Peanut Butter,10040000592805,6/24/2.83 oz,$304.51/$50.75,CS/BX,Big Block/King Size
M Ms Peaut SUP,10040000580307,12/5 oz,$31.38,CS,Count Goods
Mac   Cheese Aged Cheddar Cup,10013562000583,12/2.01 oz,$23.87,CS,Miscellaneous
Mac   Cheese Cheesy Jalapeno,10015300014968,12/2.25 oz,$24.14,CS,Hot Food - Microwave
Mac   Cheese Flamin Hot,10015300014975,12/2.11 oz,$24.14,CS,Hot Food - Microwave
Macaroni   Cheese Easy Bowl,10021000077134,6/3.5,$22.92,CS,General Grocery
MACE PREMIUM GROUND GRANADA,,1 / 16 OZ,$30.69,CS,PANTRY
Makeup Remover Cleansing Towel,10070501451059,2/12/7 ct,$47.35/$23.68,CS/BX,Miscellaneous
Mamba Berry Tasty King Size,00072799118372,4/24/3.73 oz,$126.61/$31.65,CS/BX,Singles-Non-Chocolat
Mamba Fruit Chews,00072799055745,4/24/3.73 oz,$126.61/$31.65,CS/BX,Singles-Non-Chocolat
Mamba Fruit Chews Bag,00072799056315,12/3.52 oz,$12.56,CS,Bag Candy
Mango Strips Peeled,10185889000659,12/2.8 oz,$40.37,CS,Miscellaneous Snack
Mango Strips Peeled,10185889000659,12/2.8 oz,$39.52,CS,Miscellaneous Snack
MARINADE TANDOORI GF,10850049863121,6/1.65BG,$115.64,CS,MISC CONV PRD
MARMALADE ORANGE BULK POUCH,00051500589656,4/8.25LB,$95.91,CS,JAM/JELL-MISC
MARMALADE ORANGE PC JAR,00051500038888,72/1 OZ,$44.41,CS,MISC.
Marshmallow Jet Puff,10600699003282,18/12 oz,$35.21,CS,Miscellaneous
MARSHMALLOW MINI WHITE,10600699660768,12/1 LB,$26.25,CS,MARSHMALLOWS
MARSHMALLOW MINI WHITE,10074865190197,12/1LB,$33.60,CS,MARSHMALLOWS
Marshmallow Mini White JetPuff,10600699660768,12/1 lb,$28.22,CS,General Grocery
MARSHMALLOW REGULAR,10600699661161,12/1 LB,$28.18,CS,CANDY&NUTS-MIS
MARSHMALLOW WHITE XL,10600699001653,8/24 OZ,$25.13,CS,MARSHMALLOWS
Mayonaise Real Pouch,00021000664856,200/.44 oz,$29.31,CS,Condiments
MAYONNAISE HEAVY DELUXE CG FR,10021000648297,4/1 GAL,$91.20,CS,REGULAR
MAYONNAISE LITE,10021000643018,4/1 GAL,$81.53,CS,RED CALORIE
MAYONNAISE LITE,10021000665331,200/7/16OZ,$27.27,CS,MISC.
MAYONNAISE POUCH DISPENSER,10013000516706,2/1.5GAL,$70.51,CS,MISC
MAYONNAISE REAL PACKET,00021000664856,200/7/16OZ,$27.27,CS,REGULAR
MAYONNAISE ROOM SERVICE,10013000522301,60/1.8 OZ,$91.53,CS,MISC.
MAYONNAISE SPREAD VEGAN HVY DU,10048001010731,4/1 GAL,$98.50,CS,MISC
Mayonnaise Squeezable,10021000026873,12/12 oz,$49.03,CS,General Grocery
MAYONNAISE SQUEEZE REAL BTL,10021000052933,12/12 OZ,$48.35,CS,REGULAR
Meal Beef A Roni MW,10064144047021,12/7.5 oz,$21.99/$1.83,CS/BX,Hot Food - Microwave
Meal Beef Pot Roast Box,00037600201971,6/9 oz,$16.35,CS,Hot Food - Canned
Meal Chicken Alfredo MW,00037600350310,6/10 oz,$16.35,CS,Hot Food - Microwave
Meal Compleats RstBf w Msh Pot,00037600450881,6/9 oz,,CS,Hot Food - Microwave
Meal Compleats Salisbury Steak,00037600231152,6/9 oz,$16.35,CS,Hot Food - Microwave
Meal EasyMac Original Cups MW,00021000016419,10/2.05 oz,$17.06,CS,Hot Food - Microwave
Meal Meatloaf w Mshd Potato MW,10037600303238,6/9 oz,$16.35,CS,Hot Food - Microwave
Meal Ravioli Beef MW,10064144047090,12/7.5 oz,$21.99,CS,Hot Food - Microwave
Meal Spaghetti w Meat Sce Tray,00037600486835,7/7.5 oz,$16.88,CS,Hot Food - Microwave
Meal Spaghetti w Meatball MW,20064144047172,12/7.5 oz,$21.99/$1.83,CS/BX,Hot Food - Microwave
Meal Spaghetti w Meatballs,10064144043221,24/15 oz,$53.53/$2.23,CS/BX,Hot Food - Microwave
Meal Turkey   Dressing MW Tray,00037600187176,6/10 oz,$16.35,CS,Hot Food - Microwave
Mega Tube Chwy Candy Skittles,10022000292961,6/24/1.9 oz,$281.59/$46.93,CS/BX,Big Block/King Size
Melody Pops Assorted,10073390613768,6/30/.53 oz,$83.91/$13.99,CS/BX,Singles-Non-Chocolat
Mexican Street Corn Nuts,10071159291233,12/4 oz,$13.93,CS,Snacks
Mike   Ike Mega Mix Bag,00070970492587,12/5 oz,$12.77,CS,Bag Candy
Mike   Ike Mega Mix Box,00070970495366,12/4.25 oz,$11.33,CS,Box Candy
Mike   Ike Mega Mix Sour Bag,00070970492600,12/5 oz,$12.77,CS,Miscellaneous
Mike   Ike Mega Mix Sour Box,00070970495373,12/4.25 oz,$11.33,CS,Box Candy
Mike   Ike Original Fruits Box,00070970495335,12/4.25 oz,$11.33,CS,Singles - No UPC
Mike   Ike Original Peg Bag,10070970492591,12/5 oz,$12.77,CS,Bag Candy
Mild Cheddar   Beef Snack Pack,10041716011826,2/10/1.58 oz,$26.93/$13.47,CS/BX,Lunchables/Snacks
Milk 2  Organic,20742365264256,6/64 oz,$32.62,CS,Miscellaneous
Milk Almond Dk Choc Aseptic,10025293004327,12/10 oz,$20.76,CS,Miscellaneous
Milk Almond Orgnl Aseptic Qt,00025293001466,6/32 oz,$15.43,CS,Miscellaneous
Milk Almond Pure Original,10025293000985,6/64 oz,$22.68,CS,Miscellaneous
Milk Almond Pure Unswtnd,10025293001494,6/64 oz,$22.68,CS,Miscellaneous
Milk Almond Unswtnd Aseptic,00025293001725,6/32 oz,$15.43,CS,Miscellaneous
Milk Almond Vanilla Less Sugar,10025293004334,12/10 oz,$20.76,CS,Miscellaneous
Milk Chocolate Rd Fat Organic,00742365208867,18/8 oz,$26.10,CS,Miscellaneous
MILK COCONUT 13.66 OZ,00737628011230,1/24 CT,$54.72,CS,MISC.
MILK COCONUT LITE,10041224860121,24/14 OZ,$69.51,CS,COCONUT MILK
MILK COCONUT UNSWT,10041224860084,6/#10,$98.24,CS,MISC.
Milk Duds,10010700021523,12/5 oz,$16.10,CS,Singles-Chocolate
Milk Pure Almond Vanla Aseptic,00025293001329,18/8 oz,$21.98,CS,Miscellaneous
Milk Soy Choc Aseptic Sng Serv,00025293001411,18/8 oz,$21.18,CS,Miscellaneous
Milk Soy Plain Unsweetened Asp,00025293001060,6/32 oz,$15.43,CS,Miscellaneous
Milk Soy Unswtnd Organic,10025293600239,6/64 oz,$22.72,CS,Miscellaneous
Milk Soy Very Vanilla Aseptic,00025293001435,18/8 oz,$21.18,CS,Miscellaneous
Milk UHT Half and Half Organic,10093966000334,12/32 oz,$57.14,CS,Miscellaneous
Milk UHT Nonfat Skim Organic,10093966516002,6/64 oz,$29.99,CS,Miscellaneous
Milk UHT Redcd Fat 2  Organic,10093966515005,6/64 oz,$29.99,CS,Miscellaneous
Milk UP Whole Organic,20742365264454,6/64 oz,$32.62,CS,Miscellaneous
Milk White Rd Fat Organic,00742365208843,18/8 oz,$26.10,CS,Miscellaneous
Milky Way KS,10040000044014,6/24/3.63 oz,$304.51/$50.75,CS/BX,Big Block/King Size
Milky Way Midnight Dark Choc,10040000011047,12/24/1.76 oz,$353.63/$29.47,CS/BX,Singles-Chocolate
Milky Way Midnight Dark Shring,10040000504037,6/24/2.83 oz,$304.51/$50.75,CS/BX,Big Block/King Size
Milky Way Singles RTL,10040000422065,10/36/1.84 oz,$442.03/$44.20,CS/BX,Singles-Chocolate
Milky Way Singles Vend,10040000533013,10/36/1.84 oz,$431.80/$43.18,CS/BX,Singles-Chocolate
MINI CHICKEN SAUSAGE & GRAVY BISCUIT,00745378798707,112 / 2.4 OZ,$167.60,CS,PREPARED FOODS
Miniature Asst Candy SUP Bag,10034000215284,8/8 oz,$38.84,CS,Bag Candy
Mint Choco Chip Flip Ss,10818290019209,12/4.5 oz,$21.24,CS,Pudding/Gelatin
Mint Fruit Adventure T100,10009800003874,24/12/1.7 oz,$540.26/$22.51,CS/BX,Gum & Mints
Mint Orange T100 Singles,10009800003850,24/12/1.7 oz,$540.26/$22.51,CS/BX,Gum & Mints
Mint Strawberry   Cream T100,10009800003898,24/12/1.7 oz,,CS,Gum & Mints
Mint Wintergreen T100 Singles,10009800003867,24/12/1.7 oz,$540.26/$22.51,CS/BX,Gum & Mints
Mints Cool Tin SF,20034000720600,8/1.5 oz,$19.26,BX,Gum & Mints
Mints Cool Tin SF,20034000720600,24/8/1.5 oz,$434.39/$18.10,CS/BX,Gum & Mints
Mints Green Apple,00073390700027,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints IceBreaker Duo Strawbry,20034000723359,8/1.3 oz,$19.26,BX,Gum & Mints
Mints IceBreaker Duo Strawbry,20034000723359,24/8/1.3 oz,$434.39/$18.10,CS/BX,Gum & Mints
Mints Mentos Mint Flavor,00073390007300,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints Mentos Mixed Fruit,00073390007317,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints Mentos Roll Rainbow,00073390700034,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints Mentos Singles Cinnamon,00073390007324,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints Mentos Strawberry,00073390007331,24/15/1.32 oz,$351.99/$14.67,CS/BX,Gum & Mints
Mints PepOmint Peg Bag,10019000085037,12/6.25 oz,$26.20,CS,Bag Candy
Mints PepOMint Vend,10022000229363,15/20/.72 oz,$185.89/$12.39,CS/BX,Gum & Mints
Mints Peppermint,10022000631401,12/1.76 oz,$31.36,BX,Gum & Mints
Mints Peppermint,10019000001037,15/20/.84 oz,$279.68/$18.65,CS/BX,Gum & Mints
Mints Peppermint,10022000631401,12/12/1.76 oz,$353.63/$29.47,CS/BX,Gum & Mints
Mints Sours,20034000720686,24/8/1.5 oz,,CS/BX,Gum & Mints
Mints Spearmint Mints T,20034000721232,24/8/1.5 oz,$434.39/$18.10,CS/BX,Gum & Mints
Mints Tic Tac Orange Bottle Pk,10009800006332,12/4/3.4 oz,$154.99/$12.92,CS/BX,Gum & Mints
Mints TicTacFrt Advtre Bttl Pk,10009800006301,12/4/3.4 oz,$154.99/$12.92,CS/BX,Seasonal
Mints Wint O Green Bag,10019000085044,12/6.25 oz,$26.20,CS,Gum & Mints
Mints Wintergreen,10022000631425,12/12/1.76 oz,$353.63/$29.47,CS/BX,Gum & Mints
Mints Wintergreen Tin,20034000720624,8/1.5 oz,$19.26,BX,Gum & Mints
Mints Wintergreen Tin,20034000720624,24/8/1.5 oz,$434.39/$18.10,CS/BX,Gum & Mints
Mints WintOGreen Singles,10022000210668,15/20/.84 oz,$279.68/$18.65,CS/BX,Gum & Mints
Mints WintOGreen Vend,10022000229349,15/20/.72 oz,$185.89/$12.39,CS/BX,Gum & Mints
Miss Vickies XVL Jalapeno,00028400363310,24/1.875 oz,$33.50/$1.40,CS/BX,Bulk Snacks
Miss Vickies XVL Sea Salt,00028400363334,24/1.875 oz,$33.50/$1.40,CS/BX,Bulk Snacks
Miss Vickies XVL SSalt Vinegar,00028400363327,24/1.875 oz,$33.50/$1.40,CS/BX,Bulk Snacks
MIX BISCUIT BTRMLK COMPLT,10889356106157,6/5LB,$38.99,CS,PACKAGES
MIX BROWNIE CHOC COMPLT,10016000113128,6/6LB,$92.50,CS,PACKAGES
MIX CAKE ANGEL FOOD COMPLT,10016000111957,12/16 OZ,$85.03,CS,BAGS/BOXES
MIX CAKE DEVILS FOOD COMPLT,10016000111124,6/5 LB,$97.89,CS,PACKAGES
MIX CAKE FUNNEL COMPLT,10041449100750,6/5LB,$42.51,CS,BAGS/BOXES
MIX CAKE WHITE COMPLT,10016000111322,6/5LB,$93.95,CS,PACKAGES
MIX CAKE YELLOW COMPLT,10016000111520,6/5LB,$93.95,CS,PACKAGES
MIX CORNBREAD COMPLT,10016000114224,6/5.62LB,$63.05,CS,PACKAGES
MIX DESSERT LEMON BAR W/FLLNG,10016000112404,6/4.1 LB,$97.70,CS,PACKAGES
Mix Drink Hydration Lemon Lime,10850021474741,8/6/1.69 oz,$181.51,CS,Powder Drinks
Mix Drink Hydratn Passion Frut,10850021474758,8/6/1.69 oz,$181.51,CS,Powder Drinks
Mix Fruit   Nut Tropical,10077034089551,42/2.5 oz,$40.79,CS,Snack Mixes
MIX GRAVY BISC W/PEPPER,10041460994123,6/24 OZ,$21.65,CS,DRY MIX
MIX GRAVY BRN INST GF,10048001005508,6/7 OZ,$32.15,CS,DRY MIX
MIX GRAVY BROWN 8/13.37 OZ,10050000382733,8/13.5OZ,$34.77,CS,DRY MIX
MIX GRAVY BROWN LOW SODIUM,10050000385727,8/16 OZ,$38.50,CS,MISC.
MIX GRAVY COUNTRY ZTF,10050000384225,8/22 OZ,$50.71,CS,DRY MIX
MIX GRAVY OLD FSHND,10041460994246,6/24OZ,$21.45,CS,GRAVY&BASE-MIS
MIX GRAVY TURKEY,10074865120637,6/11.3OZ,$30.47,CS,DRY MIX
MIX GUMBO BASE,10071429095479,6/1LB,$48.97,CS,OTHER
MIX MUFFIN VARIETY LFAT COMPLT,10016000115603,6/4.5LB,$77.60,CS,PACKAGES
MIX MUFFIN WHL GRAIN COMPLT,10016000315294,6/5 LB,$75.88,CS,MISC.
MIX PANCAKE GLDN VALLEY COMPLT,10016000108322,6/5 LB,$41.68,CS,PANCK/WFFLE MIX
Mix PeanutButter   Dark Choc,10077034084419,12/5.5 oz,$38.37,CS,Snack Mixes
MIX SEASONING CHILI POUCH,10052100962341,6/13 OZ,$35.70,CS,MIXES
MIX SEASONING FRENCH FRY RANCH,10021500806227,6/15 OZ,$86.39,CS,MIXES
MIX SEASONING SLOPPY JOE,10021500805701,6/15 OZ,$30.64,CS,MIXES
MIX SEASONING TACO,10021500806159,6/22 OZ,$61.83/$10.31,CS/EA,SEASONING
MIX SEASONING TACO NO MSG,10021500801109,6/9OZ,$27.63,CS,SEASONING
MIX WAFFLE BELGIAN,10016000118055,8/3.75LB,$54.10,CS,PANCK/WFFLE MIX
MIX WAFFLE HONEY & OAT LOW SUG,00856282003365,48/1.16OZ,$69.56,CS,PANCK/WFFLE MIX
Mixed Miniature Xmas Bag,10040000483424,24/10.57 oz,$83.50,CS,Seasonal
MOLASSES PURE POMEGRANATE,70000000000009,12/20 OZ,$135.15,CS,MISC.
MOLASSES UNSULFURD,70000000000009,4/1 GAL,$52.44/$13.11,CS/EA,MISC.
MONIN 750 PREM STRAWBERRY,543905,,$9.99,EA,
MONIN 750ML PRE PURE CANE SYRUP,543904,,$9.99,EA,
MONIN PREM CHERRY FLAV,543905,,$9.99,EA,
MONIN PREM WATERMELON CLASSIC,543906,,$9.99,EA,
Moon Pie Dbl Decker Banana,00072108540030,6/9/2.75 oz,$30.06/$5.01,CS/BX,Cookies
Moon Pie Dbl Decker Chocolate,00072108540016,6/9/2.75 oz,$30.06/$5.01,CS/BX,Cookies
Moon Pie Dbl Decker Vanilla,00072108540023,6/9/2.75 oz,$30.06/$5.01,CS/BX,Cookies
Moon Pie Salted Caramel,00072108540085,6/9/2.75oz,$30.06/$5.01,CS/BX,Cookies
Mounds KS,20034000052107,8/18/3.5 oz,$329.07/$41.13,CS/BX,Big Block/King Size
MOUSSE MIX VAN,10058336131339,12/2.7 OZ,$21.08,CS,MISC.
Mozzarella Sticks Breaded,10041322224696,6/22 oz,$43.09,CS,Miscellaneous
Mr  Goodbar KS,20034000223002,12/18/2.6 oz,$493.60/$41.13,CS/BX,Big Block/King Size
Mr  Goodbar RTL,20034000243000,12/36/1.75 oz,$564.82/$47.07,CS/BX,Singles-Chocolate
"Mrs Vickie""s Chips",943931,,$1.39,1,
Muddy Bears Theatre Box,00655956020123,12/3.1 oz,$13.92,CS,Bag Candy
Muddy Buddies Funfetti,10016000204291,7/4.25 oz,$18.82,CS,Snacks
Muffin Banana Nut IW,10091752001053,24/4 oz,$22.08,CS,Pastry
Muffin Banana Nut IW,10091752021051,4/12/6.5 oz,$68.78/$17.20,CS/BX,Pastry
Muffin Banana Nut IW TFF,10032100086278,24/4 oz,$28.27,CS,Pastry
Muffin Blubry IW TFF,10032100086254,24/4 oz,$28.27,CS,Pastry
Muffin Blueberry IW,10091752001008,24/4 oz,$24.61,CS,Pastry
Muffin Cake Blueberry IW,10823056500112,3/40/2 oz,$65.07,CS,Food Service
Muffin Choc Chip IW,10091752001152,24/4 oz,$22.55,CS,Pastry
Muffin Choc Choc Chip IW,10091752021204,4/12/6.5 oz,$79.91/$19.98,CS/BX,Pastry
Muffin Choc Dbl IW TFF,10032100086544,24/4 oz,$29.64,CS,Pastry
Muffin Chocolate Choco Chip IW,10091752001206,24/4 oz,$26.75,CS,Pastry
Muffin Double Chocolate Chip,10823056500174,6/20/2 oz,$65.07,CS,Pastry
Muffin Egg Canadian Bacon Ched,10850075822031,20/9.5 oz,$77.20,CS,Burritos
Muffin English Sausage Cheese,10077900347983,24/3.6 oz,$26.77,CS,Miscellaneous
Muffin Mountain Blueberry Min,10705599011518,12/2.29,$22.51,CS,Miscellaneous
Muffin Sausage Egg Cheese,10077900513692,12/5 oz,$18.96,CS,Breakfast
Muffin Wild Blueberry IW,10091752021006,4/12/6.5 oz,$69.74/$17.44,CS/BX,Pastry
MUSHROOM PHYLLO BEGGAR PURSE K751 FILLO,00745378751009,100 / 0.75 OZ,$135.16,CS,PREPARED FOODS
MUSHROOM TART K707,00745378707006,200 / 1 OZ,$221.07,CS,PREPARED FOODS
MUSHROOM WILD VOL AU VENT K7145 MTO,00745378714509,100 / .95 OZ,$125.77,CS,PREPARED FOODS
MUSTARD BROWN BOLD & SPCY,10041500819737,4/105 OZ,$27.85,CS,MISC.
MUSTARD DIJON GLASS JAR,10054400000259,12/8 OZ,$40.00,CS,YELLOW
MUSTARD DIJON GLS JAR,10054400000556,6/24 OZ,$68.52,CS,DIJON
MUSTARD DIJON PKT,00054400011319,200/.25 OZ,$25.74,CS,MISC.
MUSTARD DIJON PLS,10041500741281,6/32OZ,$44.98,CS,DIJON
MUSTARD DIJON PLS JUG,10041500819713,2/105 OZ,$48.26,CS,DIJON
MUSTARD DIJON ROOM SERVICE,10013000514009,60/2 OZ,$56.71,CS,MISC.
Mustard Dspnsr Pack TFF,10013000652008,2/1.5 gal,,CS,OILS & TOPPINGS
MUSTARD YELLOW PACKETS MILD,10013000530504,500/5.6GM,$19.44,CS,MISC.
MUSTARD YELLOW PLS JUG,10041500819386,4/105OZ,$18.39,CS,YELLOW
MUSTARD YELLOW POUCH DISP,10013000652008,2/1.5 GA,$33.85,CS,YELLOW
MUSTARD YELLOW SQZ CLS,10041500756773,12/12OZ,$17.16,CS,YELLOW
Mustard Yellow Upside Down,10013000007310,16/13 oz,$39.00,CS,Condiments
NASHVILLE HOT CHICKEN & WAFFLE K0918,00745378091808,120 / 1.3 OZ,$169.86,CS,PREPARED FOODS
Nerds Big Chewy Sharepack,00079200554194,4/12/4 oz,$92.78/$23.20,CS/BX,Singles-Non-Chocolat
Nerds Chewy Medium Peg,00079200702137,12/6 oz,$26.47,CS,Singles-Non-Chocolat
Nerds Clusters Juicy,10079200085299,12/4.5 oz,$26.47,CS,Bag Candy
Nerds Grape Strawberry,00079200369859,10/36/1.65 oz,$380.64/$38.06,CS/BX,Singles-Non-Chocolat
Nerds Gummy Clusters,00079200080730,12/5 oz,$24.26,CS,Bag Candy
Nerds Gummy Clusters,10079200049031,12/3 oz,$15.56,CS,Concessions
Nerds Gummy Clusters,10079200049055,4/12/3 oz,$92.78/$23.20,CS/BX,Singles-Non-Chocolat
Nerds Gummy Clusters DOY,10041420048545,6/8 oz,$25.58,CS,Count Goods
Nerds Rainbow Video Box,00079200674380,12/5 oz,$15.56,CS,Singles - No UPC
Nerds Rope Rainbow,10041420045698,12/24/.92 oz,$298.75/$24.90,CS/BX,Singles-Non-Chocolat
Nerds Rope Tropical,10041420045728,12/24/.92 oz,$304.51/$25.38,CS/BX,Singles-Non-Chocolat
Nerds Rope Verry Berry,10041420045704,12/24/.92 oz,$328.22/$27.35,CS/BX,Singles-Non-Chocolat
Nerds Wild Cherry Watermelon,00079200789633,10/36/1.65 oz,$380.64/$38.06,CS/BX,Singles-Non-Chocolat
NOODLE ASIAN UDON FRZN,30654156851880,30/250 G,$31.54,CS,MISC.
Noodle Bowl Hot Spicy Shrimp,10070662196622,6/3.27 oz,$8.28,CS,Soup
NOODLE CHOW MEIN,10044300126203,6/24 OZ,$41.80,CS,MISC.
NOODLE CHOW MEIN,00852724003016,4/3.5,$42.48,CS,MISC.
NOODLE LO MEIN,10760941718866,6/5 LB,$70.65,CS,ASIAN APPETZR
NOODLE RICE STICK PAD THAI,10041224723204,30/14 OZ,$137.92,CS,MISC.
NOODLE RICE STICKS,10070844004530,8/8 OZ,$28.32,CS,MISC.
NOODLE UDON DRY,00687080292855,1/3 LB,$30.72,CS,MISC
NOODLE UDON WHEAT DRY,00687080367324,12/3 LB,$172.20,CS,MISC
NOODLE YAKISOBA,10760941980133,6/5 LB,$61.65,CS,ASIAN APPETZR
Noodles Beef Cup,00070662230015,12/2.25 oz,$9.37,CS,Soup
Noodles Bowl Hot Spicy Chicken,10070662196615,6/3.32 oz,$8.28,CS,Soup
Noodles Chow Mein Teriyaki Bf,00070662082737,8/4 oz,$11.44,CS,Soup
Noodles Chow Mein Tryaki Chkn,00070662082799,8/4 oz,$11.44,CS,Soup
Noodles Cup Chicken,,12/2.25 oz,$9.37,CS,Soup
Noodles Korean BBQ Stir Fry,00070662424032,6/2.89 oz,$7.99,CS,Soup
Noodles Pad Thai Bowl,10737628010261,6/9.8 oz,$28.36,CS,Hot Food - Microwave
Noodles Sesame Teriyaki Bowl,10854285000869,6/8.5 oz,$27.56,CS,Hot Food - Microwave
Noodles Spcy KngPao Ht Srv Bwl,10854285000838,6/8.5 oz,$27.56,CS,Hot Food - Microwave
Noodles Sweet Chili Stir Fry,00070662424025,6/2.89 oz,$7.99,CS,Soup
Noodles Teriyaki Beef Stir Fry,00070662424018,6/3 oz,$7.99,CS,Soup
NOODLES UDON,,1 / 25 LB,$92.59,CS,PANTRY
Noodles with Shrimp Cup,00070662230022,12/2.25 oz,$9.37,CS,Soup
Noodles Yakisoba Beef Teriyaki,00041789907074,8/4 oz,$9.61,CS,Hot Food - Microwave
Noodles Yakisoba Chicken,00041789907012,8/4 oz,$9.61,CS,Hot Food - Microwave
Now   Later Apple,10093922521088,12/24/.93 oz,$88.41/$7.37,CS/BX,Singles-Non-Chocolat
Now   Later Banana,10093922521071,12/24/.93 oz,$88.41/$7.37,CS/BX,Singles-Non-Chocolat
Now   Later Org WtrmlnChangemk,10093922521002,12/24/.93 oz,$88.41/$7.37,CS/BX,Singles-Non-Chocolat
Now   Later Original Asst Bar,10041420029162,12/24/2.44 oz,,CS/BX,Singles - No UPC
NUT ALMOND,00028400106085,48/2.25OZ,$142.77,CS,MISC.
NUT ALMOND BLANCHED WHL,00687080254327,1/5 LB,$79.51,CS,ALMONDS
Nut Almonds Roasted Salted,20041570056138,12/12/1.5 oz,$156.91/$13.08,CS/BX,Nuts
NUT CASHEW WHL RSTD SLTD,00028400077002,48/2.25OZ,$99.41,CS,MISC.
NUT CASHEW WHL SLTD FCY,10074865597118,3/2LB,$102.47,CS,CASHEWS
NUT MIX ALM MANGO TANGO 1.5OZ,30893869003593,18/1.5 OZ,$26.06,CS,MISC.
NUT MIX CASHEW POM,30893869003289,18/1.5 OZ,$26.06,CS,MISC.
Nut Mix Chocolate 8ct,10824295136636,8/8 oz,$49.18,CS,Snacks
Nut Mix Cranberries 8ct,,8/8 oz,$49.18,CS,Snacks
NUT MIXED,00028400725989,48/2.25OZ,$99.41,CS,MISC.
NUT MIXED NO PEANUT SLTD XFCY,10074865120163,3/2 LB,$75.03,CS,MIXED NUTS
NUT MIXED WITH FRUIT,00028400077859,48/2.25OZ,$99.41,CS,MISC.
NUT PECAN MED FNCY PIECE,00070690460019,1/5 LB,$56.44,CS,PECANS
NUT PINE,00687080006803,1/5 LB,$274.62,CS,NUTS
NUT PINE SHELLED RAW,00074865717823,1/5 LB,$159.71,CS,PIGNOLIA/PINE
NUT PISTACHIO RAW,70000000000009,1/5#,$89.87,CS,CANDY&NUTS-MIS
NUT PISTACHIO SHELLED RAW,10074865758724,3/2LB,$137.22,CS,PISTACHIO
NUT WALNUT GLAZED PCS,10070690470954,1/5 LB,$49.12,CS,WALNUTS
Nutella   Go Cup w Pretzel,10009800804013,4/12/1.9 oz,$81.30/$20.33,CS/BX,Snacks
Nutella Jar Plastic,10009800802217,12/7.7 oz,$39.85,CS,Condiments
Nutella To Go Cup w Breadstick,10009800803146,4/12/1.8 oz,$81.30/$20.33,CS/BX,Snacks
Nutri Grain Bar Bites Strwbrry,00038000296130,6/2.3 oz,$10.09,BX,Granola Bars
Nutri Grain Bar Bites Strwbrry,00038000296130,8/6/2.3 oz,$79.03,CS,Granola Bars
NutriGrain Bar Bites Choc Chip,00038000296079,8/6/2.3 oz,$79.03,CS,Granola Bars
Nuts Almonds Blueberry,10041570094751,12/12/1.5 oz,$156.91/$13.08,CS/BX,Nuts
Nuts Almonds Lightly Salted,10041570099756,6/12 oz,$44.70,CS,Nuts
Nuts Almonds Roasted Salted,10041570099275,6/12/4 oz,$190.17/$31.70,CS/BX,Nuts
Nuts Almonds Salted,10077034089711,100/1 oz,$75.80,CS,Nuts
Nuts Almonds Smokehouse,10041570099183,6/12/4 oz,$190.17/$31.70,CS/BX,Nuts
Nuts Almonds Smokehouse,00041570130445,12/12/1.5 oz,$156.91/$13.08,CS/BX,Nuts
Nuts Almonds Wasabi Soy Sauce,10041570099312,6/12/4 oz,$190.17/$31.70,CS/BX,Nuts
Nuts Almonds Whole Natrl Foil,10041570003838,6/12/4 oz,$190.17/$31.70,CS/BX,Nuts
Nuts Almonds Whole Natural,10041570051815,12/1.5 oz,$13.36,BX,Nuts
Nuts Almonds Whole Natural,10041570051815,12/12/1.5 oz,$156.91/$13.08,CS/BX,Nuts
Nuts Cashews Honey Travel Pak,10077034084853,12/3 oz,$38.37,CS,Nuts
Nuts Cashews Salted,10077034084471,12/3 oz,$38.37,CS,Nuts
Nuts Cashews Salted Tube,10077034012016,3/12/1.5 oz,$46.48,CS,Bagged Vend Size
